TransCode	TransDate	Detail
PUR	31/07/2023 	Purchase VCHR_2900
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		213 - JAO AL-QUDS BR 	 6.4 	 0 	Purchase VCHR_2900	
2010	2010313519 - DEHLAWI OPTICAL INDUSTRIE	213 - JAO AL-QUDS BR 	 0 	 6.4 	Purchase VCHR_2900 INV#_819791	
