TransCode	TransDate	Detail
PUR	16/07/2023 	Purchase VCHR_15044
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 93 	 0 	Purchase VCHR_15044	
2010	2010301509 - AL JALAL OPTICAL	301 - JAO QATIF STORE 	 0 	 93 	Purchase VCHR_15044 INV#_17879	
