TransCode	TransDate	Detail
PUR	20/08/2023 	Purchase VCHR_3994
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		210 - JAO HERA BR. JEDDAH 	 38.4 	 0 	Purchase VCHR_3994	
2010	2010210519 - DEHLAWI OPTICAL INDUSTRIES	210 - JAO HERA BR. JEDDAH 	 0 	 38.4 	Purchase VCHR_3994 INV#_850942	
