TransCode	TransDate	Detail
PUR	07/08/2023 	Purchase VCHR_15192
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 273 	 0 	Purchase VCHR_15192	
2010	2010301509 - AL JALAL OPTICAL	301 - JAO QATIF STORE 	 0 	 273 	Purchase VCHR_15192 INV#_19060	
