TransCode	TransDate	Detail
PUR	06/08/2023 	Purchase VCHR_7084
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		303 - JAO TAROUT BR.	 64 	 0 	Purchase VCHR_7084	
2010	2010303519 - DEHLAWI OPTICAL INDUSTRIE	303 - JAO TAROUT BR.	 0 	 64 	Purchase VCHR_7084 INV#_828249	
