TransCode	TransDate	Detail
PUR	08/08/2023 	Purchase VCHR_2920
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		213 - JAO AL-QUDS BR 	 290 	 0 	Purchase VCHR_2920	
2010	2010313519 - DEHLAWI OPTICAL INDUSTRIE	213 - JAO AL-QUDS BR 	 0 	 290 	Purchase VCHR_2920 INV#_830099	
