TransCode	TransDate	Detail
PUR	21/07/2023 	Purchase VCHR_15067
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 4 	 0 	Purchase VCHR_15067	
2010	2010301524 - NQAA  ALAIN	301 - JAO QATIF STORE 	 0 	 4 	Purchase VCHR_15067 INV#_169001	
