TransCode	TransDate	Detail
SALE	03/08/2023 	Receipt RCPT_8545
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		306 - JAO SAFWA BR.	 100 	 0 	Receipt RCPT_8545	
1110	1110401 - BUPA ARABIA	306 - JAO SAFWA BR.	 450 	 0 	Receipt RCPT_8545	
5011		306 - JAO SAFWA BR.	 0 	 1000 	Receipt RCPT_8545	
5031		306 - JAO SAFWA BR.	 450 	 0 	Receipt RCPT_8545	
1310		306 - JAO SAFWA BR.	 0 	 141.25 	Receipt RCPT_8545	
5041		306 - JAO SAFWA BR.	 141.25 	 0 	Receipt RCPT_8545	
