TransCode	TransDate	Detail
PUR	03/08/2023 	Purchase VCHR_7074
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		303 - JAO TAROUT BR.	 239.6 	 0 	Purchase VCHR_7074	
2010	2010303519 - DEHLAWI OPTICAL INDUSTRIE	303 - JAO TAROUT BR.	 0 	 239.6 	Purchase VCHR_7074 INV#_823649	
