TransCode	TransDate	Detail
PUR	14/08/2023 	Purchase VCHR_2932
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		213 - JAO AL-QUDS BR 	 36.8 	 0 	Purchase VCHR_2932	
2010	2010313519 - DEHLAWI OPTICAL INDUSTRIE	213 - JAO AL-QUDS BR 	 0 	 36.8 	Purchase VCHR_2932 INV#_814312	
