TransCode	TransDate	Detail
PUR	21/08/2023 	Purchase VCHR_2964
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		213 - JAO AL-QUDS BR 	 256 	 0 	Purchase VCHR_2964	
2010	2010313519 - DEHLAWI OPTICAL INDUSTRIE	213 - JAO AL-QUDS BR 	 0 	 256 	Purchase VCHR_2964 INV#_851389	
