TransCode	TransDate	Detail
PUR	03/07/2023 	Purchase VCHR_4125
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		307 - JAO JUBAIL BR.	 44.8 	 0 	Purchase VCHR_4125	
2010	2010307519 - DEHLAWI OPTICAL INDUSTRIE	307 - JAO JUBAIL BR.	 0 	 44.8 	Purchase VCHR_4125 INV#_782526	
