TransCode	TransDate	Detail
PUR	13/07/2023 	Purchase VCHR_7031
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		303 - JAO TAROUT BR.	 28 	 0 	Purchase VCHR_7031	
2010	2010303519 - DEHLAWI OPTICAL INDUSTRIE	303 - JAO TAROUT BR.	 0 	 28 	Purchase VCHR_7031 INV#_A792285	
