TransCode	TransDate	Detail
PUR	23/08/2023 	Purchase VCHR_15382
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 45 	 0 	Purchase VCHR_15382	
2010	2010301524 - NQAA  ALAIN	301 - JAO QATIF STORE 	 0 	 45 	Purchase VCHR_15382 INV#_195594	
