TransCode	TransDate	Detail
PUR	23/07/2023 	Purchase VCHR_7053
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		303 - JAO TAROUT BR.	 64 	 0 	Purchase VCHR_7053	
2010	2010303519 - DEHLAWI OPTICAL INDUSTRIE	303 - JAO TAROUT BR.	 0 	 64 	Purchase VCHR_7053 INV#_804437	
