TransCode	TransDate	Detail
PUR	03/08/2023 	Purchase VCHR_15117
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 29.7 	 0 	Purchase VCHR_15117	
2010	2010301524 - NQAA  ALAIN	301 - JAO QATIF STORE 	 0 	 29.7 	Purchase VCHR_15117 INV#_179482	
