TransCode	TransDate	Detail
PUR	25/07/2023 	Purchase VCHR_8546
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		209 - JAO SALAMAH BR.	 250 	 0 	Purchase VCHR_8546	
2010	2010209554 - FAJAR AL-JAZIRA CASH	209 - JAO SALAMAH BR.	 0 	 250 	Purchase VCHR_8546 INV#_322179	
