TransCode	TransDate	Detail
PUR	04/07/2023 	Purchase VCHR_14992
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 160 	 0 	Purchase VCHR_14992	
2010	2010301518 - ESSILOR SAUDI ARABIA LLC	301 - JAO QATIF STORE 	 0 	 160 	Purchase VCHR_14992 INV#_775000522168	
