TransCode	TransDate	Detail
SALE	03/07/2023 	Receipt RCPT_5472
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		305 - JAO AWAMAYAH BR.	 250 	 0 	Receipt RCPT_5472	
5011		305 - JAO AWAMAYAH BR.	 0 	 250 	Receipt RCPT_5472	
1310		305 - JAO AWAMAYAH BR.	 0 	 44 	Receipt RCPT_5472	
5041		305 - JAO AWAMAYAH BR.	 44 	 0 	Receipt RCPT_5472	
