TransCode	TransDate	Detail
SALE	31/07/2023 	Receipt RCPT_14358
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		304 - JAO ALJISH BR	 100 	 0 	Receipt RCPT_14358	
5011		304 - JAO ALJISH BR	 0 	 100 	Receipt RCPT_14358	
1310		304 - JAO ALJISH BR	 0 	 7.91 	Receipt RCPT_14358	
5041		304 - JAO ALJISH BR	 7.91 	 0 	Receipt RCPT_14358	
