TransCode	TransDate	Detail
PUR	19/08/2023 	Purchase VCHR_2956
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		213 - JAO AL-QUDS BR 	 164 	 0 	Purchase VCHR_2956	
2010	2010313519 - DEHLAWI OPTICAL INDUSTRIE	213 - JAO AL-QUDS BR 	 0 	 164 	Purchase VCHR_2956 INV#_848176	
