TransCode	TransDate	Detail
PUR	13/07/2023 	Purchase VCHR_7029
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		303 - JAO TAROUT BR.	 84 	 0 	Purchase VCHR_7029	
2010	2010303519 - DEHLAWI OPTICAL INDUSTRIE	303 - JAO TAROUT BR.	 0 	 84 	Purchase VCHR_7029 INV#_79567	
