TransCode	TransDate	Detail
PUR	31/08/2023 	Purchase VCHR_7164
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		303 - JAO TAROUT BR.	 252 	 0 	Purchase VCHR_7164	
2010	2010303519 - DEHLAWI OPTICAL INDUSTRIE	303 - JAO TAROUT BR.	 0 	 252 	Purchase VCHR_7164 INV#_865920	
