TransCode	TransDate	Detail
SALE	19/07/2023 	Receipt RCPT_14293
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		304 - JAO ALJISH BR	 50 	 0 	Receipt RCPT_14293	
1110	1110401 - BUPA ARABIA	304 - JAO ALJISH BR	 252.5 	 0 	Receipt RCPT_14293	
5011		304 - JAO ALJISH BR	 0 	 550 	Receipt RCPT_14293	
5031		304 - JAO ALJISH BR	 247.5 	 0 	Receipt RCPT_14293	
1310		304 - JAO ALJISH BR	 0 	 27.46 	Receipt RCPT_14293	
5041		304 - JAO ALJISH BR	 27.46 	 0 	Receipt RCPT_14293	
