TransCode	TransDate	Detail
PUR	22/07/2023 	Purchase VCHR_3620
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		212 - JAO THUWAL BR. 	 180 	 0 	Purchase VCHR_3620	
2010	2010212519 - DEHLAWI OPTICAL INDUSTRII	212 - JAO THUWAL BR. 	 0 	 180 	Purchase VCHR_3620 INV#_806658	
