TransCode	TransDate	Detail
PUR	22/08/2023 	Purchase VCHR_4006
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		210 - JAO HERA BR. JEDDAH 	 49 	 0 	Purchase VCHR_4006	
2010	2010210519 - DEHLAWI OPTICAL INDUSTRIES	210 - JAO HERA BR. JEDDAH 	 0 	 49 	Purchase VCHR_4006 INV#_855002	
