TransCode	TransDate	Detail
PUR	20/08/2023 	Purchase VCHR_7120
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		303 - JAO TAROUT BR.	 22.4 	 0 	Purchase VCHR_7120	
2010	2010303519 - DEHLAWI OPTICAL INDUSTRIE	303 - JAO TAROUT BR.	 0 	 22.4 	Purchase VCHR_7120 INV#_848177	
