TransCode	TransDate	Detail
PUR	17/08/2023 	Purchase VCHR_3981
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		210 - JAO HERA BR. JEDDAH 	 89.9 	 0 	Purchase VCHR_3981	
2010	2010210519 - DEHLAWI OPTICAL INDUSTRIES	210 - JAO HERA BR. JEDDAH 	 0 	 89.9 	Purchase VCHR_3981 INV#_846122	
