TransCode	TransDate	Detail
PUR	29/08/2023 	Purchase VCHR_3669
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		212 - JAO THUWAL BR. 	 64 	 0 	Purchase VCHR_3669	
2010	2010212519 - DEHLAWI OPTICAL INDUSTRII	212 - JAO THUWAL BR. 	 0 	 64 	Purchase VCHR_3669 INV#_860951	
