TransCode	TransDate	Detail
PUR	06/07/2023 	Purchase VCHR_15007
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 266 	 0 	Purchase VCHR_15007	
2010	2010301509 - AL JALAL OPTICAL	301 - JAO QATIF STORE 	 0 	 266 	Purchase VCHR_15007 INV#_17237	
