TransCode	TransDate	Detail
SALE	26/07/2023 	Receipt RCPT_14336
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		304 - JAO ALJISH BR	 180 	 0 	Receipt RCPT_14336	
5011		304 - JAO ALJISH BR	 0 	 180 	Receipt RCPT_14336	
1310		304 - JAO ALJISH BR	 0 	 23.06 	Receipt RCPT_14336	
5041		304 - JAO ALJISH BR	 23.06 	 0 	Receipt RCPT_14336	
