TransCode	TransDate	Detail
SALE	09/08/2023 	Receipt RCPT_14412
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		304 - JAO ALJISH BR	 600 	 0 	Receipt RCPT_14412	
5011		304 - JAO ALJISH BR	 0 	 600 	Receipt RCPT_14412	
1310		304 - JAO ALJISH BR	 0 	 181.75 	Receipt RCPT_14412	
5041		304 - JAO ALJISH BR	 181.75 	 0 	Receipt RCPT_14412	
