TransCode	TransDate	Detail
PUR	03/07/2023 	Purchase VCHR_14983
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 90 	 0 	Purchase VCHR_14983	
2010	2010301518 - ESSILOR SAUDI ARABIA LLC	301 - JAO QATIF STORE 	 0 	 90 	Purchase VCHR_14983 INV#_775000520	
