TransCode	TransDate	Detail
PUR	25/08/2023 	Purchase VCHR_7141
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		303 - JAO TAROUT BR.	 36.8 	 0 	Purchase VCHR_7141	
2010	2010303519 - DEHLAWI OPTICAL INDUSTRIE	303 - JAO TAROUT BR.	 0 	 36.8 	Purchase VCHR_7141 INV#_858005	
