TransCode	TransDate	Detail
PUR	06/07/2023 	Purchase VCHR_15004
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 177 	 0 	Purchase VCHR_15004	
2010	2010301509 - AL JALAL OPTICAL	301 - JAO QATIF STORE 	 0 	 177 	Purchase VCHR_15004 INV#_17233	
