TransCode	TransDate	Detail
PUR	13/08/2023 	Purchase VCHR_15210
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 9 	 0 	Purchase VCHR_15210	
2010	2010301524 - NQAA  ALAIN	301 - JAO QATIF STORE 	 0 	 9 	Purchase VCHR_15210 INV#_186404	
