TransCode	TransDate	Detail
SALE	04/07/2023 	Receipt RCPT_14198
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		304 - JAO ALJISH BR	 500 	 0 	Receipt RCPT_14198	
5011		304 - JAO ALJISH BR	 0 	 500 	Receipt RCPT_14198	
1310		304 - JAO ALJISH BR	 0 	 171.73 	Receipt RCPT_14198	
5041		304 - JAO ALJISH BR	 171.73 	 0 	Receipt RCPT_14198	
