TransCode	TransDate	Detail
PUR	27/08/2023 	Purchase VCHR_15423
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 135 	 0 	Purchase VCHR_15423	
2010	2010301518 - ESSILOR SAUDI ARABIA LLC	301 - JAO QATIF STORE 	 0 	 135 	Purchase VCHR_15423 INV#_775000557606	
