TransCode	TransDate	Detail
PUR	22/08/2023 	Purchase VCHR_15376
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 288 	 0 	Purchase VCHR_15376	
2010	2010301518 - ESSILOR SAUDI ARABIA LLC	301 - JAO QATIF STORE 	 0 	 288 	Purchase VCHR_15376 INV#_775000554424	
