TransCode	TransDate	Detail
SALE	27/08/2023 	Receipt RCPT_2257
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		213 - JAO AL-QUDS BR 	 200 	 0 	Receipt RCPT_2257	
5011		213 - JAO AL-QUDS BR 	 0 	 200 	Receipt RCPT_2257	
1310		213 - JAO AL-QUDS BR 	 0 	 22.63 	Receipt RCPT_2257	
5041		213 - JAO AL-QUDS BR 	 22.63 	 0 	Receipt RCPT_2257	
