TransCode	TransDate	Detail
PUR	14/08/2023 	Purchase VCHR_15228
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 400 	 0 	Purchase VCHR_15228	
2010	2010301518 - ESSILOR SAUDI ARABIA LLC	301 - JAO QATIF STORE 	 0 	 400 	Purchase VCHR_15228 INV#_775000542446	
