TransCode	TransDate	Detail
PUR	01/08/2023 	Purchase VCHR_3468
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		306 - JAO SAFWA BR.	 36.8 	 0 	Purchase VCHR_3468	
2010	2010306519 - DEHLAWI OPTICAL INDUSTRIE	306 - JAO SAFWA BR.	 0 	 36.8 	Purchase VCHR_3468 INV#_782970	
