TransCode	TransDate	Detail
PUR	16/08/2023 	Purchase VCHR_3975
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		210 - JAO HERA BR. JEDDAH 	 69.75 	 0 	Purchase VCHR_3975	
2010	2010210519 - DEHLAWI OPTICAL INDUSTRIES	210 - JAO HERA BR. JEDDAH 	 0 	 69.75 	Purchase VCHR_3975 INV#_844406	
