TransCode	TransDate	Detail
PUR	09/07/2023 	Purchase VCHR_2844
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		213 - JAO AL-QUDS BR 	 240 	 0 	Purchase VCHR_2844	
2010	2010313519 - DEHLAWI OPTICAL INDUSTRIE	213 - JAO AL-QUDS BR 	 0 	 240 	Purchase VCHR_2844 INV#_785666A	
