TransCode	TransDate	Detail
PUR	27/08/2023 	Purchase VCHR_15424
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 56 	 0 	Purchase VCHR_15424	
2010	2010301518 - ESSILOR SAUDI ARABIA LLC	301 - JAO QATIF STORE 	 0 	 56 	Purchase VCHR_15424 INV#_775000558571	
