TransCode	TransDate	Detail
SALE	25/08/2023 	Receipt RCPT_4546
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		308 - JAO SAIHAT BR.	 100 	 0 	Receipt RCPT_4546	
5011		308 - JAO SAIHAT BR.	 0 	 100 	Receipt RCPT_4546	
1310		308 - JAO SAIHAT BR.	 0 	 5.61 	Receipt RCPT_4546	
5041		308 - JAO SAIHAT BR.	 5.61 	 0 	Receipt RCPT_4546	
