TransCode	TransDate	Detail
SALE	23/08/2023 	Receipt RCPT_4538
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		308 - JAO SAIHAT BR.	 150 	 0 	Receipt RCPT_4538	
5011		308 - JAO SAIHAT BR.	 0 	 150 	Receipt RCPT_4538	
1310		308 - JAO SAIHAT BR.	 0 	 17.74 	Receipt RCPT_4538	
5041		308 - JAO SAIHAT BR.	 17.74 	 0 	Receipt RCPT_4538	
