TransCode	TransDate	Detail
PUR	23/07/2023 	Purchase VCHR_7055
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		303 - JAO TAROUT BR.	 16 	 0 	Purchase VCHR_7055	
2010	2010303519 - DEHLAWI OPTICAL INDUSTRIE	303 - JAO TAROUT BR.	 0 	 16 	Purchase VCHR_7055 INV#_808690	
