TransCode	TransDate	Detail
SALE	19/08/2023 	Receipt RCPT_14478
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		304 - JAO ALJISH BR	 1180 	 0 	Receipt RCPT_14478	
5011		304 - JAO ALJISH BR	 0 	 1180 	Receipt RCPT_14478	
1310		304 - JAO ALJISH BR	 0 	 193.66 	Receipt RCPT_14478	
5041		304 - JAO ALJISH BR	 193.66 	 0 	Receipt RCPT_14478	
