TransCode	TransDate	Detail
PUR	13/08/2023 	Purchase VCHR_15211
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 49.5 	 0 	Purchase VCHR_15211	
2010	2010301524 - NQAA  ALAIN	301 - JAO QATIF STORE 	 0 	 49.5 	Purchase VCHR_15211 INV#_185715	
