TransCode	TransDate	Detail
SALE	17/07/2023 	Receipt RCPT_14882
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		209 - JAO SALAMAH BR.	 75 	 0 	Receipt RCPT_14882	
1110	1110401 - BUPA ARABIA	209 - JAO SALAMAH BR.	 200 	 0 	Receipt RCPT_14882	
5011		209 - JAO SALAMAH BR.	 0 	 500 	Receipt RCPT_14882	
5031		209 - JAO SALAMAH BR.	 225 	 0 	Receipt RCPT_14882	
1310		209 - JAO SALAMAH BR.	 0 	 28.05 	Receipt RCPT_14882	
5041		209 - JAO SALAMAH BR.	 28.05 	 0 	Receipt RCPT_14882	
