TransCode	TransDate	Detail
SALE	19/08/2023 	Receipt RCPT_16263
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1110	1110405 - TAWUNIYA INS. COMPANY	307 - JAO JUBAIL BR.	 286 	 0 	Receipt RCPT_16263	
5011		307 - JAO JUBAIL BR.	 0 	 520 	Receipt RCPT_16263	
5031		307 - JAO JUBAIL BR.	 234 	 0 	Receipt RCPT_16263	
1310		307 - JAO JUBAIL BR.	 0 	 12.9 	Receipt RCPT_16263	
5041		307 - JAO JUBAIL BR.	 12.9 	 0 	Receipt RCPT_16263	
