TransCode	TransDate	Detail
PUR	27/07/2023 	Purchase VCHR_15088
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		301 - JAO QATIF STORE 	 12.6 	 0 	Purchase VCHR_15088	
2010	2010301524 - NQAA  ALAIN	301 - JAO QATIF STORE 	 0 	 12.6 	Purchase VCHR_15088 INV#_173569	
