TransCode	TransDate	Detail
PUR	12/07/2023 	Purchase VCHR_2856
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1310		213 - JAO AL-QUDS BR 	 132 	 0 	Purchase VCHR_2856	
2010	2010313519 - DEHLAWI OPTICAL INDUSTRIE	213 - JAO AL-QUDS BR 	 0 	 132 	Purchase VCHR_2856 INV#_794801	
