TransCode	TransDate	Detail
SALE	18/08/2023 	Receipt RCPT_14475
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		304 - JAO ALJISH BR	 150 	 0 	Receipt RCPT_14475	
5011		304 - JAO ALJISH BR	 0 	 150 	Receipt RCPT_14475	
1310		304 - JAO ALJISH BR	 0 	 29.59 	Receipt RCPT_14475	
5041		304 - JAO ALJISH BR	 29.59 	 0 	Receipt RCPT_14475	
