TransCode	TransDate	Detail
SALE	18/08/2023 	Receipt RCPT_2147
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		213 - JAO AL-QUDS BR 	 50 	 0 	Receipt RCPT_2147	
1110	1110401 - BUPA ARABIA	213 - JAO AL-QUDS BR 	 500 	 0 	Receipt RCPT_2147	
5011		213 - JAO AL-QUDS BR 	 0 	 1000 	Receipt RCPT_2147	
5031		213 - JAO AL-QUDS BR 	 450 	 0 	Receipt RCPT_2147	
1310		213 - JAO AL-QUDS BR 	 0 	 88.53 	Receipt RCPT_2147	
5041		213 - JAO AL-QUDS BR 	 88.53 	 0 	Receipt RCPT_2147	
