TransCode	TransDate	Detail
SALE	17/08/2023 	Receipt RCPT_2138
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		213 - JAO AL-QUDS BR 	 1750 	 0 	Receipt RCPT_2138	
5011		213 - JAO AL-QUDS BR 	 0 	 1750 	Receipt RCPT_2138	
1310		213 - JAO AL-QUDS BR 	 0 	 453.49 	Receipt RCPT_2138	
5041		213 - JAO AL-QUDS BR 	 453.49 	 0 	Receipt RCPT_2138	
