TransCode	TransDate	Detail
SALE	24/08/2023 	Receipt RCPT_2210
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		213 - JAO AL-QUDS BR 	 1450 	 0 	Receipt RCPT_2210	
5011		213 - JAO AL-QUDS BR 	 0 	 1450 	Receipt RCPT_2210	
1310		213 - JAO AL-QUDS BR 	 0 	 259.09 	Receipt RCPT_2210	
5041		213 - JAO AL-QUDS BR 	 259.09 	 0 	Receipt RCPT_2210	
