TransCode	TransDate	Detail
SALE	19/08/2023 	Receipt RCPT_2163
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		213 - JAO AL-QUDS BR 	 350 	 0 	Receipt RCPT_2163	
5011		213 - JAO AL-QUDS BR 	 0 	 350 	Receipt RCPT_2163	
1310		213 - JAO AL-QUDS BR 	 0 	 75.63 	Receipt RCPT_2163	
5041		213 - JAO AL-QUDS BR 	 75.63 	 0 	Receipt RCPT_2163	
