TransCode	TransDate	Detail
SALE	23/08/2023 	Receipt RCPT_8635
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		306 - JAO SAFWA BR.	 635 	 0 	Receipt RCPT_8635	
5011		306 - JAO SAFWA BR.	 0 	 635 	Receipt RCPT_8635	
1310		306 - JAO SAFWA BR.	 0 	 181.25 	Receipt RCPT_8635	
5041		306 - JAO SAFWA BR.	 181.25 	 0 	Receipt RCPT_8635	
