TransCode	TransDate	Detail
SALE	16/08/2023 	Receipt RCPT_15024
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		303 - JAO TAROUT BR.	 150 	 0 	Receipt RCPT_15024	
5011		303 - JAO TAROUT BR.	 0 	 150 	Receipt RCPT_15024	
1310		303 - JAO TAROUT BR.	 0 	 29.88 	Receipt RCPT_15024	
5041		303 - JAO TAROUT BR.	 29.88 	 0 	Receipt RCPT_15024	
