TransCode	TransDate	Detail
SALE	20/08/2023 	Receipt RCPT_4870
AccountCode	Partner	CostCenterCode	Debit	Credit	Details	Tax
1010		212 - JAO THUWAL BR. 	 80 	 0 	Receipt RCPT_4870	
1110	1110405 - TAWUNIYA INS. COMPANY	212 - JAO THUWAL BR. 	 140 	 0 	Receipt RCPT_4870	
5011		212 - JAO THUWAL BR. 	 0 	 400 	Receipt RCPT_4870	
5031		212 - JAO THUWAL BR. 	 180 	 0 	Receipt RCPT_4870	
1310		212 - JAO THUWAL BR. 	 0 	 19.33 	Receipt RCPT_4870	
5041		212 - JAO THUWAL BR. 	 19.33 	 0 	Receipt RCPT_4870	
